0.000000,-1.487182,0.354582,-0.002480,-0.018502,-1.718738,-0.009346,-0.001335,0.032967,-0.010989,-0.004884,-0.004884,-0.007326,0.007326,-0.007326,-2.861538,-1.068132,0.335043,3.658120,-0.324786,0.510379,0.017094,-1.500000,0.350000,0.000000,-0.000000,-1.725000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
0.010000,-1.486801,0.354582,-0.002480,-0.018502,-1.718738,-0.009346,-0.001335,-0.032967,-0.010989,-0.004884,-0.004884,-0.007326,0.007326,0.007326,-2.782418,-1.041758,0.417094,3.630769,-0.344322,0.500611,0.046398,-1.500000,0.350000,0.000001,0.000000,-1.725000,0.000000,-0.000000,-0.000289,0.000118,0.000325,0.000117,-0.000043,0.000019,-0.000129,-0.057748,0.023771,0.065044,0.023442,-0.008415,0.003852,-0.025773
0.020000,-1.487182,0.354582,-0.002480,-0.018502,-1.718738,-0.009346,-0.001335,-0.032967,-0.010989,-0.004884,-0.004884,-0.021978,0.007326,-0.007326,-2.624176,-1.041758,0.417094,3.507692,-0.344322,0.505495,0.026862,-1.500000,0.350000,0.000009,0.000003,-1.725000,0.000001,-0.000003,-0.001154,0.000478,0.001301,0.000470,-0.000166,0.000078,-0.000515,-0.115160,0.048445,0.130080,0.047244,-0.016172,0.007889,-0.051519
0.030000,-1.487564,0.354582,-0.002480,-0.018502,-1.718738,-0.009346,-0.001335,-0.054945,-0.010989,-0.004884,-0.004884,-0.021978,0.021978,-0.007326,-2.439560,-1.094505,0.444444,3.617094,-0.354090,0.495726,0.017094,-1.500000,0.350010,0.000029,0.000011,-1.725000,0.000002,-0.000012,-0.002591,0.001090,0.002926,0.001063,-0.000364,0.000177,-0.001159,-0.172160,0.073996,0.195030,0.071383,-0.023265,0.012107,-0.077209
0.040000,-1.487945,0.354582,-0.002480,-0.018502,-1.718738,-0.009346,-0.001335,-0.054945,-0.010989,-0.004884,0.004884,-0.007326,0.007326,-0.007326,-2.413187,-1.120879,0.471795,3.603419,-0.339438,0.490842,0.036630,-1.500100,0.350030,0.000069,0.000025,-1.725000,0.000004,-0.000027,-0.004596,0.001961,0.005201,0.001899,-0.000629,0.000320,-0.002059,-0.228710,0.100390,0.259840,0.095837,-0.029689,0.016501,-0.102820
0.050000,-1.488327,0.354582,-0.002480,-0.018502,-1.718738,-0.009346,-0.001335,-0.054945,-0.010989,-0.004884,-0.004884,-0.007326,0.021978,-0.021978,-2.360440,-1.094505,0.430769,3.658120,-0.349206,0.485958,0.026862,-1.500100,0.350050,0.000135,0.000049,-1.725000,0.000008,-0.000054,-0.007163,0.003100,0.008122,0.002981,-0.000955,0.000508,-0.003215,-0.284750,0.127610,0.324430,0.120580,-0.035443,0.021064,-0.128320
0.060000,-1.488708,0.354963,-0.002480,-0.018502,-1.718738,-0.008965,-0.001335,-0.032967,-0.010989,-0.004884,-0.004884,-0.007326,0.021978,-0.007326,-2.307692,-1.094505,0.471795,3.603419,-0.334554,0.466422,0.026862,-1.500200,0.350090,0.000234,0.000086,-1.725000,0.000015,-0.000093,-0.010289,0.004516,0.011689,0.004311,-0.001336,0.000742,-0.004625,-0.340210,0.155610,0.388740,0.145600,-0.040522,0.025790,-0.153680
0.070000,-1.488708,0.354963,-0.002480,-0.018502,-1.718738,-0.008965,-0.001335,-0.054945,-0.010989,-0.004884,-0.004884,-0.007326,0.021978,-0.021978,-2.307692,-1.094505,0.485470,3.603419,-0.329670,0.466422,0.017094,-1.500300,0.350140,0.000371,0.000136,-1.725000,0.000023,-0.000147,-0.013965,0.006215,0.015896,0.005894,-0.001764,0.001024,-0.006288,-0.395040,0.184360,0.452720,0.170870,-0.044926,0.030673,-0.178880
0.080000,-1.489090,0.354963,-0.002480,-0.018502,-1.718738,-0.008583,-0.001335,-0.032967,-0.010989,-0.004884,-0.004884,-0.007326,0.021978,-0.007326,-2.386813,-1.094505,0.485470,3.617094,-0.344322,0.466422,0.056166,-1.500500,0.350210,0.000554,0.000204,-1.725100,0.000035,-0.000219,-0.018187,0.008206,0.020742,0.007730,-0.002232,0.001356,-0.008202,-0.449180,0.213830,0.516280,0.196360,-0.048653,0.035707,-0.203890
0.090000,-1.489090,0.354963,-0.002480,-0.018502,-1.719120,-0.008583,-0.001335,-0.010989,-0.010989,-0.004884,-0.004884,-0.007326,0.007326,-0.021978,-2.492308,-1.068132,0.540171,3.726496,-0.344322,0.471306,0.012210,-1.500700,0.350310,0.000788,0.000292,-1.725100,0.000051,-0.000312,-0.022946,0.010494,0.026220,0.009821,-0.002734,0.001739,-0.010365,-0.502580,0.243990,0.579360,0.222050,-0.051703,0.040883,-0.228680
